,message,label
2084,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,ham
2085,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam
2086,Where can download clear movies. Dvd copies.,ham
2087,As if i wasn't having enough trouble sleeping.,ham
2088,Wat time Ã¼ finish?,ham
2089,You should get more chicken broth if you want ramen unless there's some I don't know about,ham
2090,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,ham
2091,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,ham
2092,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,ham
2093,If you ask her or she say any please message.,ham
2094,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",ham
2095,Call FREEPHONE 0800 542 0578 now!,spam
2096,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",ham
2097,The wine is flowing and i'm i have nevering..,ham
2098,Some are lasting as much as 2 hours. You might get lucky.,ham
2099,"I just got home babe, are you still awake ?",ham
2100,When you guys planning on coming over?,ham
2101,I will be outside office take all from there,ham
2102,Do you still have the grinder?,ham
2103,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,ham
2104,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham
2105,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only Â£1.50/week. SavaMob - offers mobile!",spam
2106,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),ham
2107,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,ham
2108,"Pity, * was in mood for that. So...any other suggestions?",ham
2109,Now i'm going for lunch.,ham
2110,Yes. Last  practice,ham
2111,Can Ã¼ all decide faster cos my sis going home liao..,ham
2112,Cheers for the card ... Is it that time of year already?,ham
2113,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",ham
2114,"Why is that, princess? I bet the brothas are all chasing you!",ham
2115,Oh ho. Is this the first time u use these type of words,ham
2116,How many licks does it take to get to the center of a tootsie pop?,ham
2117,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,ham
2118,At home watching tv lor.,ham
2119,Oooh I got plenty of those!,ham
2120,I cant pick the phone right now. Pls send a message,ham
2121,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,ham
2122,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Â£1.50,spam
2123,"Night night, see you tomorrow",ham
2124,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",spam
2125,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,ham
2126,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,ham
2127,U in town alone?,ham
2128,Watching ajith film ah?,ham
2129,It means u could not keep ur words.,ham
2130,Yeah whatever lol,ham
2131,aathi..where are you dear..,ham
2132,How are you. Just checking up on you,ham
2133,Great comedy..cant stop laughing da:),ham
2134,Networking job is there.,ham
2135,Hey i'm bored... So i'm thinking of u... So wat r u doing?,ham
2136,You dont know you jabo me abi.,ham
2137,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",ham
2138,I only haf msn. It's yijue@hotmail.com,ham
2139,Lol where do u come up with these ideas?,ham
2140,We have to pick rayan macleran there.,ham
2141,Try to do something dear. You read something for exams,ham
2142,I reach home safe n sound liao...,ham
2143,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",ham
2144,That's my honeymoon outfit. :),ham
2145,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,ham
2146,Normally i use to drink more water daily:),ham
2147,I think that tantrum's finished so yeah I'll be by at some point,ham
2148,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,ham
2149,cool. We will have fun practicing making babies!,ham
2150,Asking do u knw them or nt? May be ur frnds or classmates?,ham
2151,Ok... Sweet dreams...,ham
2152,Ok,ham
2153,Where in abj are you serving. Are you staying with dad or alone.,ham
2154,"The table's occupied, I'm waiting by the tree",ham
2155,Moji i love you more than words. Have a rich day,ham
2156,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,ham
2157,Is that what time you want me to come?,ham
2158,Are you up for the challenge? I know i am :),ham
2159,No she didnt. I will search online and let you know.,ham
2160,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",ham
2161,U still havent got urself a jacket ah?,ham
2162,"That's the trouble with classes that go well - you're due a dodgey one â€¦ Expecting mine tomo! See you for recovery, same time, same place ",ham
2163,K.:)do it at evening da:)urgent:),ham
2164,* You gonna ring this weekend or wot?,ham
2165,I am not having her number sir,ham
2166,I'm freezing and craving ice. Fml,ham
2167,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",ham
2168,Dude how do you like the buff wind.,ham
2169,Pls pls find out from aunt nike.,ham
2170,I think chennai well settled?,ham
2171,"No, I was trying it all weekend ;V",ham
2172,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",ham
2173,", how's things? Just a quick question.",ham
2174,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,ham
2175,How? Izzit still raining?,ham
2176,What year. And how many miles.,ham
2177,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,ham
2178,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,spam
2179,Oh k...i'm watching here:),ham
2180,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,ham
2181,"Dad wanted to talk about the apartment so I got a late start, omw now",ham
2182,"life alle mone,eppolum oru pole allalo",ham
2183,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,ham
2184,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,spam
2185,How much you got for cleaning,ham
2186,"Well, I was about to give up cos they all said no they didnâ€˜t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",ham
2187,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,ham
2188,Don no da:)whats you plan?,ham
2189,No need to buy lunch for me.. I eat maggi mee..,ham
2190,Somebody should go to andros and steal ice,ham
2191,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,spam
2192,Be happy there. I will come after noon,ham
2193,LOL ... Have you made plans for new years?,ham
2194,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",ham
2195,"Yeah, where's your class at?",ham
2196,Am also doing in cbe only. But have to pay.,ham
2197,I dunno until when... Lets go learn pilates...,ham
2198,Thank You meet you monday,ham
2199,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,ham
2200,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham
2201,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",ham
2202,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,ham
2203,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,spam
2204,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam
2205,Then get some cash together and I'll text jason,ham
2206,Thank god they are in bed!,ham
2207,So u gonna get deus ex?,ham
2208,"I shall book chez jules for half eight, if that's ok with you?",ham
2209,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,ham
2210,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,ham
2211,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",ham
2212,"Probably not, I'm almost out of gas and I get some cash tomorrow",ham
2213,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",ham
2214,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,spam
2215,I'm glad. You are following your dreams.,ham
2216,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,ham
2217,"Aldrine, rakhesh ex RTM here.pls call.urgent.",ham
2218,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",ham
2219,Ok. So april. Cant wait,ham
2220,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,ham
2221,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,ham
2222,Sounds great! Im going to sleep now. Have a good night!,ham
2223,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,ham
